,Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
6361,East,Clay,Rice,109.47037349376772,33.67465823059813,False,True,Sunny,134,2.0954540190091544
6362,West,Chalky,Rice,138.340603327787,26.55128486090596,False,True,Cloudy,75,3.854487591077542
6363,West,Clay,Rice,120.84777989249366,33.94315264165975,True,False,Cloudy,71,2.315287008784627
6364,West,Sandy,Soybean,291.6157178499908,33.09491337032252,False,True,Rainy,64,3.15563382591153
6365,North,Loam,Soybean,379.12150817012673,30.410391729818564,False,False,Sunny,89,1.92010431310804
6366,North,Peaty,Cotton,520.3107066813732,32.45013700236697,False,True,Cloudy,65,4.545459219706988
6367,East,Sandy,Wheat,996.7288395148678,36.37809269405048,True,False,Cloudy,100,6.246409830569422
6368,South,Silt,Soybean,650.3860933642391,19.536897159203694,True,True,Cloudy,134,6.399969674448816
6369,South,Chalky,Barley,300.46536131388086,39.12669181478442,False,True,Rainy,94,3.0908825374359665
6370,North,Silt,Rice,649.5884171581206,25.22319878239492,True,False,Cloudy,82,5.308634810027459
6371,West,Sandy,Wheat,556.8852949765924,17.673993171936182,True,False,Sunny,78,4.335077231484071
6372,South,Chalky,Maize,538.0346978690438,24.63933494734068,False,False,Rainy,122,3.5805370073938634
6373,South,Silt,Wheat,325.5470489112296,32.53989700705888,True,False,Sunny,87,3.9907146745001634
6374,North,Sandy,Cotton,482.2543145861183,28.423924666561064,True,False,Rainy,82,3.811146314440135
6375,East,Clay,Rice,546.5253215058902,32.54736587870356,False,True,Rainy,148,5.972442531831472
6376,North,Sandy,Rice,238.9959728244574,16.81917081352375,False,True,Rainy,120,2.93196719031736
6377,North,Clay,Maize,420.15835987269656,39.4633917734223,True,False,Sunny,81,4.313331090635913
6378,West,Sandy,Rice,114.9845242349425,38.35767857306581,True,True,Rainy,72,3.8417903390833006
6379,North,Sandy,Wheat,746.0980018543495,31.11759518832656,True,False,Sunny,79,6.169892787276334
6380,West,Sandy,Cotton,611.9095363558351,39.97537540142496,False,True,Sunny,134,5.518324540698279
6381,East,Clay,Cotton,449.63933131131705,37.88124346868396,True,False,Sunny,82,4.956429715496578
6382,West,Sandy,Barley,222.99809222135747,20.09143684899872,True,True,Cloudy,67,5.478692403768765
6383,East,Silt,Wheat,512.9309800632124,35.897967457070536,True,False,Rainy,136,4.814799477829887
6384,East,Clay,Barley,509.0263026703465,26.103177727696828,True,True,Cloudy,106,4.629339993760305
6385,East,Clay,Wheat,485.4707757241918,27.810600446361292,False,False,Sunny,75,2.9177862707903897
6386,North,Clay,Rice,295.18367321764583,26.91736437232337,False,True,Rainy,104,3.139041241037465
6387,West,Clay,Barley,964.8529789888912,30.770884409104237,False,True,Cloudy,142,6.602220554038977
6388,South,Chalky,Cotton,818.7456740092621,16.975434840089857,False,True,Rainy,106,5.799668933416043
6389,North,Loam,Cotton,796.5970881051891,28.352743180290616,False,True,Rainy,64,6.877513253958645
6390,East,Chalky,Barley,644.4073993926937,23.49457698799885,True,True,Rainy,110,5.653943472317728
6391,South,Silt,Cotton,271.1266564578549,33.06663693435608,True,False,Sunny,70,3.56916600844618
6392,North,Peaty,Barley,865.3362747182942,29.00755534795976,False,False,Rainy,95,4.213411097962867
6393,South,Peaty,Rice,700.1473295327139,31.511192195150564,True,False,Cloudy,87,6.331855681745943
6394,East,Sandy,Soybean,337.983788875172,33.65785077594931,True,False,Cloudy,145,4.553932624779304
6395,South,Chalky,Maize,289.5244675684829,34.066676084958566,True,False,Cloudy,70,2.878885204713723
6396,South,Sandy,Cotton,762.3406477993148,36.17177430122386,True,False,Sunny,84,5.983731080820893
6397,East,Silt,Maize,473.7827537831488,37.84595747466031,True,True,Rainy,76,5.659310937108589
6398,South,Loam,Soybean,218.07625598466475,28.017147676997787,False,True,Rainy,69,2.889759134047573
6399,North,Peaty,Barley,505.5264138819734,24.83016050318196,False,True,Sunny,125,4.130002430921942
6400,South,Clay,Rice,571.5955559062538,27.585372647216225,True,False,Sunny,106,4.89732968938735
6401,West,Chalky,Rice,824.0382039051964,18.83161110469197,True,True,Cloudy,119,7.062194361347099
6402,North,Peaty,Maize,630.581327596294,17.120879415356292,False,False,Cloudy,65,4.173678539655581
6403,South,Sandy,Maize,281.97466579660335,31.922334790270945,False,False,Rainy,88,1.372044470271138
6404,West,Silt,Rice,160.25887156112793,29.91188724768417,False,True,Sunny,96,2.746912527881011
6405,West,Peaty,Wheat,589.7423235082438,32.44571022143161,True,True,Sunny,129,6.259665650669313
6406,West,Clay,Wheat,342.3565667938959,32.5367652013521,True,False,Rainy,136,4.100171921364076
6407,South,Loam,Rice,132.7476568511215,29.922436901964883,False,False,Cloudy,90,1.6090834629767516
6408,East,Chalky,Barley,996.2910074141902,15.860514532379623,True,True,Rainy,61,8.141365779544373
6409,West,Silt,Soybean,645.1671454284442,20.01105034953803,True,True,Sunny,88,6.415354890786468
6410,East,Chalky,Wheat,113.78575478074627,28.56381306965045,False,False,Sunny,128,0.7800201547749295
6411,North,Peaty,Barley,340.847519429657,16.14885761438519,False,True,Rainy,121,3.3613391890136137
6412,East,Loam,Wheat,314.0350901744801,30.773582089098674,True,False,Sunny,126,3.827072525844724
6413,East,Loam,Cotton,136.0049259666711,19.33565835754223,True,True,Sunny,103,3.5385142516157533
6414,East,Silt,Wheat,259.95413967342466,17.2453693929401,False,False,Rainy,134,1.5214332234594223
6415,East,Peaty,Maize,625.4001706991769,23.300459023356343,False,True,Rainy,84,5.118466094643758
6416,East,Peaty,Wheat,247.10802685688876,34.81678575759872,True,True,Rainy,125,4.854255543986227
6417,North,Chalky,Soybean,322.88318790054603,37.87497808526011,True,True,Sunny,84,4.541128142087066
6418,North,Chalky,Rice,663.5399076368724,18.97088908397292,True,True,Sunny,101,6.60421747099828
6419,East,Loam,Wheat,381.9667787549702,22.28389833371618,False,True,Sunny,120,3.0917733609026308
6420,East,Chalky,Barley,880.617126847425,27.18569540734107,True,True,Cloudy,133,6.810723605422746
6421,West,Peaty,Rice,558.2228961979955,32.480673650419774,False,True,Cloudy,91,4.963380097947597
6422,North,Loam,Rice,470.8050507908824,23.89716752483032,True,False,Sunny,140,4.44847325109813
6423,South,Loam,Rice,958.6182717013156,22.221021901859444,False,True,Rainy,116,6.318062323744006
6424,North,Loam,Barley,966.554865239367,29.407973055663867,True,False,Sunny,97,7.29026109340708
6425,South,Sandy,Rice,335.08562804720805,23.83590206575397,False,False,Rainy,68,1.25201744576233
6426,West,Sandy,Maize,816.5394981116268,19.027347304396557,True,True,Sunny,147,6.977726895929344
6427,East,Clay,Cotton,892.0232906128201,36.09446850925691,False,True,Cloudy,95,6.709545864685445
6428,West,Sandy,Maize,648.7314798852683,19.162714928265306,False,True,Sunny,111,4.87656248069071
6429,East,Silt,Barley,102.31831976718544,29.8465293498877,True,False,Sunny,109,3.283758811597256
6430,North,Clay,Cotton,782.9101254269896,28.07387453544817,False,True,Cloudy,132,4.87630441450273
6431,East,Peaty,Rice,318.1266063101559,29.31577406200358,False,True,Sunny,90,3.781768929602203
6432,South,Sandy,Cotton,485.1442717034207,37.44842350814895,False,False,Sunny,137,3.0017768564227474
6433,South,Loam,Barley,290.55906921817007,36.884673096486026,True,False,Rainy,147,3.578575022171009
6434,West,Silt,Wheat,678.8088762535574,36.91515115958568,True,False,Sunny,72,6.404367782831438
6435,North,Sandy,Maize,315.18533266868144,30.310758189710448,False,False,Sunny,65,1.855956843412727
6436,South,Loam,Cotton,124.3105041687836,34.01882979321132,False,True,Sunny,71,2.659762686606218
6437,West,Silt,Wheat,839.2658897659647,37.40599954928642,False,True,Rainy,130,6.276563910306855
6438,North,Clay,Cotton,547.8802244555371,27.85708999775896,True,False,Sunny,138,4.979266402609966
6439,North,Chalky,Wheat,801.8952579802517,35.58360697774581,True,True,Rainy,102,7.376579600347999
6440,West,Clay,Cotton,383.0492511365424,30.35326875110787,True,False,Cloudy,104,4.134451430103386
6441,South,Loam,Maize,852.1427450559197,17.236182703826227,False,False,Sunny,106,4.95950900763776
6442,South,Chalky,Soybean,990.7284918927148,30.19711997836041,True,True,Cloudy,117,8.02710901591527
6443,West,Loam,Rice,580.1770098447304,22.17093255993889,True,False,Rainy,144,4.942241796234042
6444,South,Loam,Rice,665.3720588998123,27.56976373607569,False,True,Cloudy,85,4.98803902361158
6445,West,Clay,Cotton,579.459691025944,19.90709468376728,False,True,Cloudy,89,4.577641243367782
6446,South,Clay,Rice,241.57806650837884,29.729512067742014,False,True,Cloudy,124,2.853495397624035
6447,South,Silt,Soybean,713.9886919759452,33.86148554253913,True,True,Sunny,70,6.960186332830285
6448,West,Silt,Rice,929.7157210854232,21.971750776747,False,True,Rainy,135,6.15272538805389
6449,West,Silt,Wheat,507.41502502886846,25.004112591976646,True,False,Cloudy,146,4.161494396171062
6450,South,Loam,Barley,587.3654370734905,21.473499431003617,False,False,Rainy,91,3.5668100624946755
6451,West,Silt,Cotton,532.6466989140999,38.32976290175058,False,True,Cloudy,83,4.925104594601873
6452,South,Silt,Maize,763.3543558805874,19.60236923512806,False,True,Sunny,120,5.537936174301112
6453,East,Loam,Soybean,125.99105568136252,23.751310890170373,True,False,Sunny,86,1.4787785441354648
6454,North,Sandy,Cotton,949.6866218580024,37.03894111417486,True,True,Cloudy,141,8.788838946384235
6455,North,Chalky,Wheat,123.83945659904388,32.96138504694922,False,False,Rainy,92,0.8788103721408169
6456,South,Loam,Wheat,964.8875584662212,19.21822560738556,False,False,Cloudy,119,5.806663786796884
6457,North,Clay,Rice,277.86572458025864,22.49383268926864,True,True,Sunny,90,4.990008835566236
6458,South,Peaty,Barley,616.4079644977656,25.278542877599783,False,True,Cloudy,126,4.349751838072752
6459,West,Silt,Barley,643.2187832824633,15.276285707052848,True,False,Sunny,103,4.852906220623154
6460,East,Clay,Maize,557.0779938981018,23.1708011376449,True,False,Sunny,84,4.6827727635276775
6461,North,Loam,Cotton,924.2119809342128,37.211624460885055,False,False,Rainy,89,5.611517005819677
6462,North,Sandy,Cotton,276.29077550406794,32.04571544594817,True,True,Sunny,146,5.27763637356158
6463,West,Clay,Soybean,601.6020198285908,27.65124607328269,True,True,Sunny,92,6.737065996503273
6464,East,Clay,Cotton,299.7986834499818,28.914609466449853,True,False,Cloudy,76,2.808003774926628
6465,East,Peaty,Cotton,677.8659964668233,16.477142784857808,False,True,Rainy,98,4.10750406557753
6466,East,Sandy,Rice,359.0333095146072,17.62159457849739,True,True,Rainy,145,5.154898036293869
6467,West,Silt,Maize,984.734210256392,18.64881892702073,True,False,Cloudy,97,6.870486452165169
6468,North,Sandy,Maize,974.9620255001915,36.79821608647786,True,True,Cloudy,79,8.683525739491838
6469,North,Chalky,Maize,199.8232603409805,16.51279533685135,False,True,Cloudy,88,1.6528653122397083
6470,East,Silt,Cotton,623.1365995678836,27.144393130047227,False,True,Cloudy,126,4.471394787959044
6471,West,Peaty,Rice,698.6016088402671,20.363873516689367,False,True,Cloudy,126,4.621630075611274
6472,West,Clay,Soybean,230.99996598765625,25.294297925114964,False,True,Sunny,149,3.414976475957022
6473,West,Clay,Wheat,873.1476090113184,34.843863917116735,True,False,Sunny,111,5.919749680272301
6474,East,Chalky,Cotton,977.6634241984178,38.34418497317685,False,True,Sunny,68,6.828673197301183
6475,West,Loam,Soybean,190.76558446740177,24.22302517942702,False,False,Rainy,73,1.076431952070561
6476,East,Silt,Rice,159.92706180381168,26.6248002304972,False,False,Cloudy,120,0.96291200865664
6477,East,Chalky,Rice,360.7641194381852,35.4571918520107,False,False,Rainy,148,3.093303684830519
6478,East,Chalky,Barley,557.7689311183706,19.563255837593974,True,True,Sunny,108,5.779272181211524
6479,South,Chalky,Maize,190.4660948532957,30.811007238861684,False,False,Rainy,134,0.3954131579917594
6480,East,Silt,Rice,817.212905936517,17.560671228091323,True,False,Rainy,140,5.751652076071887
6481,West,Sandy,Wheat,738.6451342651432,25.137888152207,False,True,Cloudy,136,5.712977703721574
6482,South,Chalky,Soybean,899.4768653391675,37.25362162377907,True,False,Sunny,140,6.709912912206479
6483,North,Peaty,Cotton,723.9174414897929,24.686958476658223,True,False,Cloudy,134,5.585396163895353
6484,North,Sandy,Maize,178.18854470290103,28.40922809971662,True,False,Rainy,64,2.9059455076774
6485,West,Loam,Soybean,734.1578221422278,18.976185297471982,True,False,Sunny,77,4.613591029281244
6486,West,Clay,Barley,769.7494046741475,24.15577250306233,True,False,Cloudy,60,5.986873271500203
6487,West,Loam,Barley,255.2711526598547,30.86141985054881,True,True,Rainy,115,5.38065360786477
6488,West,Chalky,Wheat,926.8546720413332,15.196585437765116,True,True,Sunny,147,7.839580485079783
6489,South,Chalky,Wheat,607.9331076751496,25.84352676743108,False,True,Cloudy,115,4.774920098238746
6490,West,Clay,Soybean,350.063724574643,31.35588998363288,True,False,Rainy,66,3.870671207741968
6491,East,Clay,Maize,439.1016831960931,24.0516813222554,True,False,Cloudy,103,3.871294317290848
6492,North,Chalky,Barley,652.5766678698135,24.51913997432641,False,True,Cloudy,123,4.482667857712644
6493,West,Chalky,Wheat,234.4503456715173,17.954487918716588,False,True,Sunny,60,2.8738219588458667
6494,East,Clay,Soybean,585.6305661826191,28.75080760961933,True,False,Rainy,88,5.3851997483011065
6495,West,Sandy,Cotton,396.7771184973897,29.48494902399005,True,True,Rainy,142,5.034401510469726
6496,East,Chalky,Barley,814.5737136499462,15.921756127400092,False,False,Sunny,123,4.947888833539336
6497,South,Clay,Barley,773.4300261732343,17.047937932772413,False,False,Cloudy,63,3.8824315857174554
6498,North,Loam,Barley,814.685975506989,27.628539405120087,True,True,Sunny,83,7.312959266330277
6499,North,Peaty,Maize,719.7419310496203,34.718602003386664,True,False,Cloudy,133,5.274551066209206
6500,South,Peaty,Maize,969.0295998863168,19.53122134044638,True,False,Sunny,68,6.08494987794476
6501,East,Sandy,Cotton,115.84778130507524,17.71801544133787,True,False,Rainy,130,2.8390405905854923
6502,West,Loam,Soybean,238.2156153127536,24.73607158711149,False,True,Cloudy,66,1.8891206156656803
6503,East,Peaty,Cotton,383.4861709395568,35.52935681375168,False,True,Sunny,146,3.350376409600164
6504,North,Peaty,Wheat,980.6352679092312,23.6122614570778,False,False,Rainy,145,4.724608162807953
6505,South,Chalky,Rice,726.0556367463038,30.55623533349466,True,False,Sunny,103,5.981438787790659
6506,South,Peaty,Barley,708.687625803841,38.04774421402878,True,True,Rainy,130,7.290772607979624
6507,East,Clay,Soybean,672.7064845981026,22.129103049843707,False,True,Cloudy,149,4.775258145466158
6508,East,Sandy,Wheat,382.16031543543386,18.822744230982494,False,True,Sunny,72,3.253834687053938
6509,South,Silt,Maize,646.3041676420901,33.699414865667094,False,False,Sunny,62,4.803284698527659
6510,North,Chalky,Soybean,909.9156886183072,31.03137851206572,True,False,Rainy,105,6.3619267291114685
6511,West,Loam,Maize,564.3521698377363,33.06961588933373,True,False,Cloudy,130,5.094035626230462
6512,West,Chalky,Cotton,306.6562080949824,29.330668314710007,False,True,Rainy,78,3.625450671189193
6513,East,Clay,Barley,185.38657206078335,20.969549251786667,False,False,Rainy,88,1.7817650224515211
6514,South,Chalky,Soybean,502.3867529682877,24.706264219120516,True,False,Rainy,117,4.688706513234687
6515,South,Chalky,Rice,154.8640143350058,35.026599894138926,True,True,Rainy,76,4.134110785832081
6516,South,Chalky,Maize,138.53943677434376,27.181417023566546,True,True,Cloudy,75,3.449229422112787
6517,North,Loam,Rice,468.7551218346513,27.1430248820826,True,True,Cloudy,141,5.715090867791094
6518,East,Chalky,Rice,297.3357939367369,27.196748750635106,True,False,Rainy,115,3.6280583223301774
6519,East,Chalky,Maize,272.47354748646546,33.34984508188131,True,True,Rainy,112,3.764585178882396
6520,East,Chalky,Maize,554.8430954405801,27.491566814689527,True,True,Rainy,130,7.011686677642777
6521,North,Silt,Rice,514.3431199540421,23.12016985595019,False,True,Rainy,87,3.4716301023116296
6522,East,Sandy,Barley,839.2145653169038,19.86135551743217,True,True,Cloudy,124,7.1245728329934686
6523,West,Loam,Maize,807.4708890597357,28.161410076974683,False,True,Rainy,79,5.729364733858454
6524,East,Clay,Rice,151.25081968966475,17.639051661086704,True,True,Cloudy,97,2.953335273097684
6525,East,Loam,Soybean,485.2462605937835,39.12372628422944,False,True,Cloudy,80,5.1550243338928485
6526,East,Loam,Cotton,509.9337139507561,36.40849214886559,True,False,Sunny,78,5.431575006534342
6527,North,Silt,Barley,880.05051017277,34.5003756859157,False,False,Cloudy,60,5.790467520172254
6528,West,Clay,Barley,541.1682464866683,17.135951958582254,True,False,Rainy,115,4.620859264364036
6529,West,Clay,Cotton,101.61556466427302,32.96098687494329,True,True,Rainy,62,4.670581455643763
6530,South,Peaty,Soybean,151.01828086822496,37.64363497349783,True,False,Rainy,146,2.83741831567088
6531,South,Clay,Rice,339.5079845146076,28.42789957914748,False,True,Rainy,91,3.1727838658163114
6532,West,Peaty,Wheat,737.5050512461364,25.49069035821062,False,False,Sunny,87,4.429310448597683
6533,East,Peaty,Maize,582.0433370604455,39.95090873203603,True,False,Cloudy,62,4.87824070054246
6534,East,Chalky,Soybean,570.5847606926676,15.750237040732804,True,False,Cloudy,139,4.955256996695943
